0.00801079475075054,0.010453129105460444,0.0000633388569094309,5.194082347678175e-7,2.3240434098783342e-7,3.6928444958155505e-8
0.0015544486748035298,0.002069083470040405,0.0024227955828151934,0.000046348704228160715,2.2752267203045107e-6,2.219853411735162e-6
0.,0.,0.,0.,0.,0.
0.,0.,0.,0.,0.,0.
0.,0.,0.,0.,0.,0.
0.11481184907656068,0.004635808239610058,0.000049028993722050304,3.4207359979604667e-7,8.14493228161407e-8,2.534804109295698e-8
0.03784994617218203,0.05023300673312924,0.05891818606360813,0.0011300886017962873,0.00005552907392033168,0.00005408195683977755
0.,0.,0.,0.,0.,0.
0.000031073913568058455,0.000055833231650213096,0.00011700537644494823,0.00007788837369489391,0.00009807248278507336,0.00003558488173514007
0.,0.,0.,0.,0.,0.
0.,0.,0.,0.,0.,0.
0.11998048187647839,0.12322343796702032,0.000946851014957697,9.861754658917037e-6,4.345021324947793e-6,6.682062892241723e-7
0.013111940385222924,0.016517188797434763,0.017034957945722375,0.0041295418941101605,0.0006910875792613217,0.00029045954066885557
0.,0.,0.,0.,0.,0.
0.00047598064137365333,0.0006665672495580534,0.0008499171914484482,0.00019720411937174988,0.0001258715153051273,0.00011103911610657876
0.,0.,0.,0.,0.,0.
0.,0.,0.,0.,0.,0.
0.08421838768433243,0.08403878869251322,0.020433248248474024,0.001026808059456497,0.00007385353661872363,0.0000689536590502385
0.000025888907207974132,0.00004189928584139726,0.00010342785888522717,0.00017792804244522135,0.0018069175566183594,0.00016554704602936277
0.0016567715949017657,0.0021682653618608125,0.0025122426728925555,0.0002017043453334114,0.000569729308975344,0.0008322990736645158
0.,0.,0.,0.,0.,0.
0.,0.,0.,0.,0.,0.
0.,0.,0.,0.,0.,0.
0.0006750856479332055,0.0007908972906296996,0.0012248592967009251,0.0013737282036782213,0.0001075691322343056,0.00004710266380898298
0.004173924981960823,0.00546863230188193,0.006215448109999532,0.0014602188430626873,0.0002568951212858518,0.000986636233665001
0.,0.,0.,0.,0.,0.
0.,0.,0.,0.,0.,0.
0.,0.,0.,0.,0.,0.
0.09461673035074301,0.08741955818028438,0.05774652816134759,0.015105936757939557,0.0018722578823228793,0.0010741574883709735
0.003759084506872329,0.004921877706850819,0.006353396669391765,0.002525851855238592,0.009761008510346397,0.0015912916626007628
