"ϕ[5, 6]","ϕ[4, 6]","ϕ[3, 6]","ϕ[2, 6]","ϕ[1, 6]","ϕ[6, 5]","ϕ[4, 5]","ϕ[3, 5]","ϕ[2, 5]","ϕ[1, 5]","ϕ[6, 4]","ϕ[5, 4]","ϕ[3, 4]","ϕ[2, 4]","ϕ[1, 4]","ϕ[6, 3]","ϕ[5, 3]","ϕ[4, 3]","ϕ[2, 3]","ϕ[1, 3]","ϕ[6, 2]","ϕ[5, 2]","ϕ[4, 2]","ϕ[3, 2]","ϕ[1, 2]","ϕ[6, 1]","ϕ[5, 1]","ϕ[4, 1]","ϕ[3, 1]","ϕ[2, 1]"
0.19419000083995697,0.037877008303130406,0.03370844981786563,0.029842095422385057,0.3246671917363814,0.001318014129551205,0.03481451496250496,0.03317604726502857,0.029449785455541996,0.32058812022605687,-0.13327909666813748,-0.8833918777981234,0.026923798456076127,0.024791677589643114,0.27189322645063635,-0.8448590123892825,-5.988949766613963,-0.15818809985242768,0.004863918587650565,0.0627853954360669,-1.0148464371401618,-7.211825177359335,-0.19919653090104242,-0.006507175293916928,0.013057597754871714,-1.0599434798033531,-7.546586973850483,-0.20922100138778785,-0.008153960631708318,-0.001069680997596596
0.0025836192224466406,0.004665254228183108,0.0035490973644310662,0.0036232096355565237,0.035969975647161055,0.00032196363998473294,0.004452726698171714,0.0034828341806962732,0.003567436576061029,0.03544390375612982,0.013526190029484787,0.10162688156327152,0.0025280830454149856,0.0027748130329335804,0.027717502107171672,0.041763262384944606,0.2072735304229211,0.011189404520535857,0.000680498808799663,0.007319781659778259,0.04297678077699364,0.17842330154206704,0.013770737113743598,0.0010111953302280997,0.001168060870521323,0.04290489916986557,0.17390595051895386,0.01404744230395935,0.0010952652309135394,0.0001159064419790951
0.04826247023524923,0.,0.,0.,0.,0.000044697354871894344,0.00019056321511246954,0.,0.,0.,-0.0007565128036984962,-0.12333660806494462,0.0006954601149891113,0.,0.,0.,0.,-0.009059244779012078,0.00007392518440268691,0.009399692511813353,0.,-0.038412467431082085,0.,-0.0001424915051887914,0.0020421496718281986,0.,0.,-0.0003037588537501927,-0.00005188809152903032,-0.000016783736713683444
0.0006421125973695959,0.,0.,0.,0.,0.000010918640968700899,0.000024372762812711614,0.,0.,0.,0.00007677675043104101,0.014188850016907398,0.0000653021128625164,0.,0.,0.,0.,0.0006408039200008317,0.000010342689545431588,0.0010958551169051379,0.,0.0009503390737960614,0.,0.000022142748294912978,0.00018267947659212565,0.,0.,0.000020394869272534333,6.969769062804474e-6,1.818619953021356e-6
